1,9.031
2,3.671
3,3.766
4,4.934
5,4.146
6,5.086
7,4.656
8,3.403
9,5.419
10,5.493
11,4.352
12,4.551
13,5.627
14,3.821
15,5.333
16,3.703
17,2.662
18,4.071
19,5.269
20,5.328
21,5.414
22,5.414
23,5.370
24,4.042
25,4.528
26,4.238
27,3.811
28,6.805
29,4.436
30,3.467
31,4.422
32,4.828
33,4.361
34,4.104
35,4.916
36,4.046
37,4.177
38,3.505
39,3.760
40,4.776
41,4.036
42,4.081
43,2.672
44,4.732
45,4.225
46,4.610
47,3.927
48,4.230
49,4.873
50,5.849
51,5.293
52,4.508
53,5.081
54,5.422
55,4.676
56,4.095
57,4.568
58,4.234
59,4.074
60,5.294
61,4.971
62,4.614
63,4.119
64,2.762
65,4.224
66,3.813
67,4.020
68,3.543
69,4.202
70,4.780
71,4.492
72,5.134
73,5.377
74,5.316
75,4.325
76,5.070
77,3.006
78,4.186
79,3.798
80,5.456
81,4.225
82,4.185
83,4.591
84,4.124
85,5.032
86,4.068
87,3.967
88,4.482
89,4.371
90,3.913
91,3.470
92,4.321
93,4.845
94,4.034
95,5.551
96,4.313
97,3.811
98,4.295
99,3.843
100,4.927
101,4.358
102,3.918
103,3.947
104,4.006
105,4.234
106,5.519
107,3.826
108,5.051
109,5.171
110,9.360
111,5.517
112,4.326
113,6.044
114,4.668
115,3.760
116,3.521
117,5.754
118,3.735
119,5.458
120,4.019
121,5.373
122,4.270
123,4.133
124,4.687
125,5.135
126,4.326
127,6.287
128,4.910
129,4.653
130,4.555
131,4.774
132,6.729
133,4.804
134,3.558
135,3.068
136,4.092
137,4.786
138,4.322
139,3.999
140,4.570
141,7.018
142,4.922
143,5.337
144,4.798
145,4.336
146,6.314
147,3.945
148,3.958
149,4.411
150,3.566
151,3.869
152,4.014
153,4.199
154,6.516
155,5.516
156,3.762
157,5.775
158,5.201
159,5.402
160,6.162
161,5.345
162,5.838
163,4.184
164,3.758
165,4.701
166,5.673
167,5.399
168,4.133
169,5.144
170,3.881
171,3.746
172,3.947
173,5.154
174,4.357
175,3.648
176,4.322
177,4.962
178,4.239
179,5.155
180,3.532
181,4.756
182,4.052
183,2.900
184,3.551
185,4.238
186,4.014
187,3.402
188,4.979
189,3.772
190,3.427
191,3.646
192,4.477
193,4.111
194,4.808
195,5.091
196,5.116
197,4.420
198,4.806
199,4.348
200,4.881
201,4.673
202,3.878
203,3.865
204,4.923
205,4.753
206,5.091
207,4.040
208,3.488
209,3.537
210,4.080
211,4.038
212,3.797
213,4.374
214,3.793
215,3.843
216,4.661
217,4.535
218,3.881
219,5.646
220,5.790
221,4.970
222,3.532
223,3.822
224,2.879
225,3.720
226,4.415
227,3.587
228,4.872
229,4.706
230,4.861
231,4.156
232,5.425
233,5.992
234,6.478
235,6.489
236,3.987
237,3.773
238,5.466
239,6.072
240,3.639
241,3.624
242,4.896
243,5.106
244,4.198
245,3.779
246,3.274
247,3.743
248,5.246
249,3.796
250,4.722
251,4.382
252,3.453
253,5.047
254,3.534
255,4.086
256,5.833
257,4.177
258,4.181
259,4.446
260,5.209
261,4.847
262,3.927
263,3.696
264,5.119
265,4.297
266,4.328
267,5.359
268,4.997
269,4.944
270,4.400
271,3.661
272,3.849
