1,0.765
2,0.737
3,0.733
4,1.794
5,1.847
6,0.801
7,2.086
8,0.791
9,2.107
10,1.894
11,0.817
12,0.750
13,0.845
14,0.958
15,1.370
16,0.685
17,0.695
18,0.710
19,0.729
20,0.864
21,0.799
22,0.783
23,2.067
24,0.967
25,0.759
26,0.797
27,0.781
28,2.062
29,1.578
30,0.745
31,0.705
32,0.725
33,0.912
34,1.058
35,1.453
36,0.988
37,0.841
38,0.804
39,0.835
40,0.733
41,0.753
42,1.236
43,0.731
44,0.843
45,1.775
46,0.779
47,0.903
48,2.344
49,0.723
50,0.697
51,1.393
52,0.837
53,2.527
54,0.729
55,1.061
56,1.034
57,0.877
58,0.886
59,0.761
60,0.825
61,1.758
62,1.288
63,0.747
64,0.716
65,1.113
66,0.704
67,1.301
68,1.367
69,0.969
70,0.738
71,1.409
72,0.829
73,0.798
74,0.819
75,0.827
76,0.835
77,0.794
78,0.737
79,0.701
80,0.749
81,1.256
82,0.678
83,0.721
84,0.964
85,0.961
86,1.064
87,1.159
88,0.715
89,1.708
90,0.811
91,0.777
92,0.900
93,0.910
94,1.129
95,0.989
96,0.804
97,0.837
98,0.753
99,0.726
100,0.963
101,0.665
102,0.645
103,-1
104,0.910
105,0.693
106,0.782
107,0.872
108,1.704
109,0.820
110,0.835
111,1.098
112,0.977
113,0.716
114,0.689
115,0.622
116,0.922
117,0.675
118,0.941
119,0.899
120,0.630
121,0.737
122,0.910
123,0.761
124,0.690
125,0.641
126,0.729
127,0.937
128,1.706
129,2.116
130,0.834
131,0.711
132,0.696
133,0.735
134,0.918
135,1.531
136,1.327
137,1.369
138,1.501
139,0.801
140,1.894
141,1.230
142,0.919
143,1.059
144,0.961
145,1.772
146,1.048
147,0.916
148,0.716
149,0.887
150,0.695
151,0.695
152,0.767
153,0.876
154,1.044
155,0.868
156,0.863
157,0.803
158,1.052
159,1.003
160,0.875
161,0.964
162,1.752
163,1.071
164,0.910
165,0.906
166,0.720
167,2.028
