1,0.731
2,1.320
3,0.731
4,0.815
5,0.700
6,0.772
7,0.963
8,0.805
9,1.195
10,2.111
11,0.803
12,0.810
13,0.690
14,0.806
15,0.963
16,0.732
17,1.816
18,0.755
19,0.797
20,1.278
21,0.911
22,1.716
23,0.840
24,0.788
25,0.835
26,0.923
27,0.836
28,0.713
29,1.798
30,0.688
31,0.708
32,0.936
33,0.673
34,0.710
35,1.804
36,0.754
37,0.830
38,1.872
39,1.018
40,0.792
41,1.067
42,2.108
43,1.173
44,2.102
45,0.856
46,0.684
47,0.770
48,0.704
49,0.704
50,0.738
51,2.049
52,0.688
53,0.721
54,2.060
55,2.090
56,0.792
57,1.524
58,0.776
59,0.774
60,0.735
61,1.173
62,2.132
63,0.897
64,0.896
65,0.722
66,0.944
67,0.866
68,0.816
69,0.731
70,1.815
71,1.192
72,1.306
73,1.017
74,2.121
75,0.802
76,0.943
77,0.849
78,0.847
79,1.800
80,0.799
81,0.788
82,1.006
83,1.009
84,0.964
85,0.704
86,0.709
87,0.768
88,0.747
89,0.825
90,0.677
91,1.202
92,1.840
93,1.514
94,1.042
95,0.840
96,2.064
97,1.178
98,0.762
99,0.761
100,1.058
101,0.711
102,0.692
103,0.857
104,0.872
105,1.303
106,0.735
107,0.857
108,0.764
109,0.892
110,0.788
111,1.035
112,1.054
113,1.245
114,1.229
115,0.864
116,1.296
117,1.409
118,0.948
119,1.062
120,0.698
121,0.915
122,0.752
123,1.552
124,0.807
125,1.286
126,0.834
127,2.021
128,2.119
129,0.871
130,0.805
131,0.946
132,0.759
133,0.996
134,0.803
135,0.954
136,0.679
137,0.886
138,0.701
139,0.735
140,0.840
141,0.706
142,1.017
143,1.833
144,1.641
145,0.817
146,1.898
147,0.810
148,1.303
149,1.888
150,0.859
151,1.269
152,0.910
153,0.836
154,0.770
155,1.004
156,0.750
157,0.700
158,0.692
159,1.016
160,1.415
161,0.785
162,0.862
163,0.831
164,2.123
165,2.124
166,0.859
167,0.883
168,1.770
169,0.820
170,0.737
171,0.862
172,0.731
173,0.820
174,0.738
175,1.824
176,1.034
177,0.744
178,0.757
179,1.155
180,0.819
181,1.232
182,1.114
183,0.999
184,1.091
185,0.828
186,0.841
187,0.707
188,0.742
189,0.813
190,0.739
191,0.749
192,1.820
193,1.998
194,1.296
195,0.788
196,0.788
197,0.793
198,0.855
199,1.028
200,1.254
201,0.982
202,0.792
203,0.842
204,0.778
205,0.762
206,0.944
207,0.745
208,2.017
209,2.045
210,0.721
211,1.399
212,0.704
213,0.901
214,2.098
215,2.087
216,0.807
217,0.731
218,1.235
219,0.805
220,0.712
221,0.725
222,0.928
223,0.745
224,0.753
225,2.079
226,1.225
227,0.742
228,0.864
229,0.902
230,1.854
231,0.808
232,0.876
233,0.889
234,1.666
235,0.875
236,0.757
237,2.135
238,1.127
239,0.735
240,0.690
241,0.862
242,0.699
243,0.791
244,0.688
245,0.765
246,0.731
247,2.109
248,1.011
249,2.101
250,2.101
251,0.866
252,2.112
253,0.846
254,0.893
255,0.914
256,0.675
257,0.953
258,0.746
259,0.851
260,0.725
261,1.824
262,0.807
263,1.128
264,1.795
265,0.875
266,0.957
267,2.603
268,0.759
