1,4.032
2,8.797
3,4.151
4,4.075
5,4.749
6,4.045
7,3.969
8,4.333
9,4.305
10,3.729
11,4.369
12,4.135
13,4.053
14,4.709
15,6.037
16,4.430
17,4.171
18,13.726
19,102.901
20,32.039
21,59.540
22,95.960
23,82.076
24,10.157
25,74.721
26,13.556
27,26.375
28,60.647
29,8.696
30,138.588
31,30.117
32,49.623
33,6.148
34,108.527
35,5.713
36,82.963
37,87.292
38,44.320
39,76.806
40,54.315
41,45.879
42,106.238
43,117.357
44,65.514
45,82.848
46,91.591
47,118.423
48,14.563
49,110.276
50,44.507
51,142.791
52,49.213
53,22.269
54,13.363
55,85.343
56,3.186
57,38.761
58,42.173
59,125.279
60,84.277
61,60.974
62,104.968
63,1.790
64,6.623
65,7.854
66,111.472
67,30.953
68,118.400
69,11.543
70,20.303
71,2.894
72,8.843
73,7.611
74,99.439
75,117.089
76,24.599
77,39.611
78,67.699
79,7.030
80,13.074
81,38.295
82,25.225
83,94.315
84,44.479
85,79.781
86,73.450
87,13.577
88,97.488
89,110.716
90,106.434
91,6.045
92,47.984
93,157.513
94,154.074
95,145.592
96,22.576
97,59.602
98,17.698
99,42.648
100,56.196
101,9.680
102,64.439
103,46.276
104,9.030
105,2.689
106,64.568
107,11.285
108,34.963
109,65.019
110,7.196
111,88.012
112,3.825
113,2.179
114,13.082
115,56.756
116,19.764
117,23.985
118,9.000
119,85.084
120,39.543
121,22.540
122,97.608
123,109.664
124,72.917
125,37.563
126,88.644
127,4.363
128,5.346
129,4.879
130,6.534
131,5.494
132,4.313
133,4.208
134,5.940
135,3.952
136,3.998
137,3.955
138,4.626
139,3.548
140,4.333
141,6.569
142,5.299
143,3.826
144,3.281
145,67.753
146,9.292
147,4.390
148,172.057
149,5.157
150,9.145
151,18.119
152,21.492
153,50.149
154,40.871
155,28.609
156,8.123
157,95.345
158,67.683
159,25.913
160,17.546
161,17.757
162,31.412
163,20.352
164,14.432
165,3.503
166,8.718
167,22.015
168,13.012
169,38.515
170,79.733
171,132.683
172,100.888
173,5.465
174,58.399
175,127.548
176,136.454
177,114.480
178,79.227
179,71.590
180,71.570
181,139.909
182,55.057
183,9.952
184,99.019
185,162.253
186,210.365
187,111.856
188,6.900
189,8.237
190,136.603
191,7.084
192,100.331
193,58.328
194,8.571
195,111.007
196,85.511
197,174.022
198,33.605
199,92.403
200,12.224
201,117.863
202,138.112
203,61.169
204,2.650
205,9.781
206,10.145
207,114.429
208,95.055
209,125.727
210,164.782
211,60.689
212,171.624
213,99.334
214,69.556
215,41.326
216,16.165
217,6.201
218,8.959
219,28.270
220,47.981
221,6.226
222,67.770
223,62.800
224,5.784
225,2.866
226,13.281
227,3.553
228,8.460
229,28.994
230,99.589
231,49.786
232,90.059
233,108.562
234,105.757
235,40.918
236,34.124
237,141.201
238,102.856
239,159.449
240,151.835
241,92.411
242,26.097
243,4.007
244,84.498
245,104.502
246,114.020
247,100.439
248,4.323
249,163.382
250,18.084
251,4.655
252,4.456
253,3.919
254,4.135
255,4.253
256,3.808
257,4.244
258,4.858
259,3.374
260,4.219
261,3.794
262,4.327
263,5.364
264,4.281
265,5.370
266,4.211
267,4.337
268,2.768
269,6.440
270,4.076
271,134.863
272,6.027
273,9.540
274,23.315
275,24.215
276,17.507
277,18.112
278,12.135
279,62.500
280,44.008
281,109.969
282,57.649
283,87.588
284,69.733
285,6.587
286,91.176
287,45.379
288,13.940
289,23.764
290,11.073
291,10.698
292,109.508
293,8.704
294,83.543
295,19.448
296,92.982
297,77.048
298,108.152
299,139.052
300,25.976
301,102.152
302,4.955
303,26.411
304,9.584
305,92.630
306,64.187
307,71.538
308,31.027
309,11.820
310,10.982
311,2.665
312,19.595
313,45.165
314,10.204
315,4.576
316,43.329
317,23.021
318,25.003
319,49.588
320,68.513
321,71.591
322,7.693
323,120.049
324,63.467
325,17.627
326,107.885
327,65.657
328,121.018
329,38.631
330,151.795
331,74.616
332,12.989
333,84.995
334,57.459
335,4.928
336,34.910
337,12.363
338,27.983
339,5.616
340,36.316
341,7.955
342,98.855
343,91.816
344,78.981
345,27.613
346,83.182
347,84.598
348,16.842
349,59.080
350,13.916
351,27.345
352,47.448
353,14.302
354,28.889
355,11.610
356,5.127
357,3.816
358,10.520
359,40.011
360,14.297
361,27.876
362,13.456
363,74.278
364,44.734
365,86.089
366,2.624
367,32.985
368,46.407
369,35.325
370,50.926
371,96.967
372,181.795
373,9.982
374,86.563
375,57.865
376,50.698
377,126.416
378,3.190
379,4.411
380,4.070
381,3.737
382,4.041
383,3.970
384,4.726
385,4.625
386,3.240
387,4.165
388,5.257
389,3.717
390,3.562
391,5.550
392,3.864
393,3.989
394,5.287
395,8.056
396,12.476
397,2.974
398,10.940
399,47.379
400,7.281
401,8.706
402,36.124
403,7.083
404,7.392
405,133.650
406,6.285
407,2.359
408,5.127
409,26.067
410,33.364
411,24.517
412,27.720
413,48.684
414,11.413
415,21.788
416,11.462
417,5.140
418,19.001
419,3.428
420,2.403
421,47.558
422,59.062
423,43.076
424,69.306
425,7.799
426,10.100
427,5.722
428,74.296
429,23.137
430,4.789
431,50.479
432,4.174
433,108.052
434,89.965
435,58.957
436,113.409
437,45.709
438,17.892
439,9.424
440,48.285
441,7.071
442,7.893
443,50.616
444,7.939
445,201.799
446,97.737
447,3.374
448,38.671
449,14.645
450,46.084
451,4.171
452,10.033
453,44.634
454,8.230
455,81.356
456,6.387
457,36.357
458,8.701
459,84.867
460,121.466
461,13.519
462,106.017
463,23.909
464,8.787
465,97.716
466,145.075
467,40.877
468,120.788
469,48.402
470,8.738
471,38.169
472,79.659
473,68.689
474,160.306
475,11.619
476,61.669
477,8.226
478,76.317
479,97.506
480,47.136
481,79.111
482,73.586
483,72.142
484,20.943
485,48.786
486,61.473
487,10.497
488,26.244
489,159.255
490,137.674
491,22.308
492,46.450
493,3.247
494,57.885
495,60.610
496,66.344
497,82.337
498,77.418
499,27.342
500,28.598
501,17.547
502,7.309
503,67.423
504,87.695
505,32.268
506,73.900
507,3.829
