1,8.000
2,13.092
3,20.054
4,2.816
5,71.896
6,90.133
7,83.543
8,61.431
9,37.726
10,80.402
11,17.726
12,51.622
13,23.282
14,37.706
15,22.150
16,7.626
17,100.086
18,9.347
19,15.036
20,30.795
21,6.487
22,6.188
23,9.670
24,11.536
25,81.280
26,11.919
27,16.786
28,61.962
29,85.146
30,10.017
31,12.462
32,123.155
33,80.483
34,112.975
35,21.856
36,72.563
37,143.027
38,36.588
39,4.069
40,19.630
41,18.349
42,96.982
43,8.354
44,91.061
45,7.224
46,59.508
47,86.706
48,48.112
49,50.388
50,111.799
51,152.009
52,9.901
53,175.495
54,8.645
55,22.883
56,4.119
57,9.207
58,3.253
59,3.405
60,5.497
61,22.203
62,61.662
63,12.515
64,10.470
65,13.493
66,29.320
67,2.582
68,121.923
69,103.432
70,76.672
71,45.816
72,75.610
73,16.640
74,33.225
75,12.976
76,43.980
77,90.708
78,40.805
79,8.951
80,11.155
81,73.377
82,88.846
83,90.497
84,43.751
85,119.453
86,90.244
87,119.965
88,92.172
89,8.903
90,46.812
91,97.542
92,93.117
93,48.888
94,141.829
95,121.557
96,21.720
97,8.269
98,52.636
99,134.986
100,93.497
101,43.370
102,15.266
103,9.113
104,102.593
105,13.046
106,75.846
107,49.521
108,16.951
109,4.903
110,21.595
111,4.447
112,72.487
113,10.530
114,128.040
115,64.126
116,77.732
117,10.520
118,7.212
119,18.698
120,104.046
121,90.172
122,9.055
123,60.960
124,131.213
125,11.797
126,84.889
127,137.015
128,21.103
129,16.480
130,3.405
131,40.934
132,9.360
133,10.360
134,7.306
135,74.919
136,26.608
137,53.216
138,7.951
139,3.908
140,24.793
141,4.376
142,142.729
143,33.613
144,6.294
145,67.283
146,9.646
147,6.929
148,72.733
149,81.470
150,79.220
151,72.143
152,99.049
153,131.484
154,98.889
155,102.215
156,125.720
157,2.549
158,125.291
159,149.821
160,17.524
161,190.506
162,28.721
163,55.035
164,8.476
165,20.604
166,14.586
167,7.619
168,40.737
169,25.204
170,44.050
171,68.019
172,101.731
173,4.021
174,3.875
175,21.065
176,23.200
177,4.030
178,4.650
179,3.924
180,4.997
181,3.610
182,4.401
183,5.649
184,3.876
185,4.744
186,5.068
187,5.576
188,4.406
189,4.020
190,3.845
191,72.951
192,15.207
193,17.309
194,2.724
195,4.120
196,185.421
197,1.127
