2.0,1.528,2.256,0
2.0408163265306123,1.449,2.248,0
2.0833333333333335,1.415,2.206,0
2.127659574468085,1.338,2.171,0
2.1739130434782608,1.399,3.107,0
2.2222222222222223,1.463,2.302,0
2.272727272727273,1.507,2.281,0
2.3255813953488373,1.444,2.286,0
2.380952380952381,1.488,3.215,0
2.4390243902439024,1.480,2.479,0
2.5,1.275,2.255,0
2.5641025641025643,1.399,2.249,0
2.6315789473684212,1.382,2.184,0
2.7027027027027026,1.666,2.264,0
2.7777777777777777,1.364,2.173,0
2.857142857142857,1.412,2.250,0
2.9411764705882355,1.379,3.200,0
3.0303030303030303,1.578,2.451,0
3.125,1.389,2.470,0
3.225806451612903,1.601,2.443,0
3.3333333333333335,1.455,2.492,0
3.4482758620689653,1.458,2.438,0
3.5714285714285716,1.670,3.847,0
3.7037037037037037,1.624,2.443,0
3.8461538461538463,1.615,2.440,0
4.0,1.420,2.432,0
4.166666666666667,1.462,2.442,0
4.3478260869565215,1.468,6.357,0
4.545454545454546,1.511,2.439,0
4.761904761904762,1.596,2.582,0
5.0,1.535,2.443,0
5.2631578947368425,1.577,3.398,0
5.555555555555555,1.561,2.426,0
5.882352941176471,1.573,4.166,0
6.25,1.561,2.433,0
6.666666666666667,1.549,3.323,0
7.142857142857143,1.644,2.442,0
7.6923076923076925,1.583,2.959,0
8.333333333333334,1.433,2.435,0
9.090909090909092,1.556,2.442,0
10.0,1.409,2.426,0
10.1010101010101,1.481,3.420,0
10.204081632653061,1.441,2.406,0
10.309278350515465,1.537,3.314,0
10.416666666666666,1.300,2.414,0
10.526315789473685,1.469,3.612,0
10.638297872340425,1.528,2.424,0
10.75268817204301,1.474,2.848,0
10.869565217391305,1.590,2.446,0
10.989010989010989,1.510,5.633,0
11.11111111111111,1.448,2.424,0
11.235955056179776,1.469,2.423,0
11.363636363636363,1.593,3.170,0
11.494252873563218,1.529,2.422,0
11.627906976744185,1.486,2.482,0
11.764705882352942,1.583,2.439,0
11.904761904761905,1.394,5.657,0
12.048192771084338,1.465,2.413,0
12.195121951219512,1.618,2.989,0
12.345679012345679,1.534,2.423,0
12.5,1.421,4.385,0
12.658227848101266,1.282,2.426,0
12.820512820512821,1.401,3.533,0
12.987012987012987,1.542,2.431,0
13.157894736842104,1.519,2.385,0
13.333333333333334,1.467,4.509,0
13.513513513513514,1.587,2.424,0
13.698630136986301,1.520,4.724,0
13.88888888888889,1.648,2.423,0
14.084507042253522,1.468,5.968,0
14.285714285714286,1.458,2.442,0
14.492753623188406,1.329,2.258,0
14.705882352941176,1.626,2.433,0
14.925373134328359,1.582,3.488,0
15.151515151515152,1.546,2.394,0
15.384615384615385,1.433,2.427,0
15.625,1.410,2.194,0
15.873015873015873,1.495,2.449,0
16.129032258064516,1.608,3.675,0
16.39344262295082,1.440,2.431,0
16.666666666666668,1.512,4.618,0
16.949152542372882,1.535,2.617,0
17.24137931034483,1.736,4.381,0
17.54385964912281,1.256,2.443,0
17.857142857142858,1.338,3.080,0
18.181818181818183,1.513,2.426,0
18.51851851851852,1.646,2.270,0
18.867924528301888,1.535,2.434,0
19.23076923076923,1.472,2.419,0
19.607843137254903,1.598,2.448,0
20.0,1.626,2.433,0
20.408163265306122,1.565,5.126,0
20.833333333333332,1.567,2.432,0
21.27659574468085,1.496,2.395,0
21.73913043478261,1.489,2.417,0
22.22222222222222,1.527,2.423,0
22.727272727272727,1.566,2.642,0
23.25581395348837,1.463,5.921,0
23.80952380952381,1.499,2.305,0
24.390243902439025,1.266,2.406,0
25.0,1.624,5.136,0
25.641025641025642,1.489,2.386,0
26.31578947368421,1.436,2.437,0
27.027027027027028,1.490,2.432,0
27.77777777777778,1.460,2.443,0
28.571428571428573,1.551,2.404,0
29.41176470588235,1.487,2.677,0
30.303030303030305,1.405,2.528,0
31.25,1.361,2.402,0
32.25806451612903,1.450,2.372,0
33.333333333333336,1.484,2.398,0
34.48275862068966,1.511,2.980,0
35.714285714285715,1.593,2.410,0
37.03703703703704,1.528,2.406,0
38.46153846153846,1.524,2.307,0
40.0,1.283,2.724,0
41.666666666666664,1.402,2.363,0
43.47826086956522,1.515,2.527,0
45.45454545454545,1.449,2.331,0
47.61904761904762,1.342,2.167,0
